"gutenberg_id","title","author","lccn","wikipedia_url","publication_year"
"73557","The principles and objects of geology, with special reference to the geology of…","","85121010","","1911"
"73558","The thin match","Henry S. Whitehead","","","1925"
"73559","Military and religious life in the Middle Ages and at the period of the…","","","","1870"
"73560","The cult of the chafing dish","Frank Schloesser","44045648","","1904"
"73563","Tropical nature, and other essays","Alfred Russel Wallace","agr04000395","","1878"
"73564","The buccaneers and marooners of America : Being an account of the famous…","","","","1891"
"73565","Carlota of the rancho","Evelyn Raymond","09026673","","1909"
"73566","Aeroplane construction : A handbook on the various methods and details of…","","21000844","","1919"
"73567","Back home","J. Frank Davis","","","1923"
"73568","Bismarck: some secret pages of his history (Vol. 3 of 3). Being a diary kept","…","","","1898"
"73569","Comfortable Mrs. Crook, and other sketches","Ruth Lamb","","","1888"
"73570","The mutual influence of Christianity and the Stoic school","James Henry Bryant","","","1866"
"73572","The shadow girl","Ray Cummings","","","1928"
"73575","The hounds of Tindalos","Frank Belknap Long","","https://en.wikipedia.org/wiki/The_Hounds_of_Tindalos_(book)","1929"
"73576","A kiss for the conqueror","Henry Slesar","","","1956"
"73577","My robot","Henry Slesar","","","1956"
"73578","The mystery of Deneb IV","Robert Silverberg","","","1956"
"73579","Marston and me","Thomson Burtis","","","1925"
"73580","Procrustes : or, The future of English education","M. Alderton Pink","","","1927"
"73581","The blackboard clock : device desk book for the primary teacher, for teaching…","","ca17000817","","1892"
"73583","Fairs, past and present : A chapter in the history of commerce","Walford","15020036","","1883"
"73584","The guide for the perplexed","Moses Maimonides","","https://en.wikipedia.org/wiki/The_Guide_for_the_Perplexed","1910"
"73585","Introduction to the science of language, Volume 1 (of 2)","A. H. Sayce","","","1880"
"73586","An enemy of peace","Robert Silverberg","","","1956"
"73588","The crow's-nest","Sara Jeannette Duncan","01031608","","1901"
"73589","Beauty contest?","Henry Slesar","","","1957"
"73590","Rahab","Waldo David Frank","22004977","","1922"
"73591","Biddy and the silver man","Harlan Ellison","","","1956"
"73593","Meteor strike!","Donald E. Westlake","","","1961"
"73594","The passionate pitchman","Stephen Marlowe","","","1956"
"73595","Try to remember!","Frank Herbert","","","1961"
"73596","The old house in the city : Or, not forsaken","Agnes Giberne","","","1890"
"73597","The three strings","Natalie Sumner Lincoln","18021531","","1918"
"73601","The story of Don Miff : as told","his friend John Bouche Whacker: a symphony…","","","1886"
"73602","Little Frank and other tales : Chiefly in words of one syllable","","","","1838"
"73603","Uncle Wiggily and Ba","Bunty ","","","1920"
"73604","The red fetish","Frank Belknap Long","","","1929"
"73605","A century of science in America : with special reference to the American…","","19000218","","1918"
"73606","The art of decorating dry goods windows and interiors : A complete manual of…","","","","1900"
"73607","A thousand miles on an elephant in the Shan States","Holt S. Hallett","05007554","","1890"
"73608","The rebellion of the Princess","Mary Imlay Taylor","03007160","","1903"
"73609","A guide to the shell and starfish galleries : (Mollusca, Polyzoa, Brachiopoda,…","","03016061","","1901"
"73610","Sketches of social life in India","C. T. Buckland","","","1884"
"73611","The life-masters","Edmond Hamilton","","","1929"
"73612","The murderer","Murray Leinster","","","1929"
"73613","How much Bolshevism is there in America? : Also a series of articles entitled…","","26012924","","1921"
"73614","A book of the west. Volume 2, Cornwall : being an introduction to Devon and…","","","","1900"
"73615","Comparative geography","Carl Ritter","05041057","","1865"
"73616","Something about sugar : Its history, growth, manufacture and distribution","Rolph","17007469","","1917"
"73617","The works of the Rev. John Wesley, Vol. 11 (of 32)","John Wesley","","","1771"
"73618","Splashes of red","J. Frank Davis","","","1925"
"73619","One good turn","Bertrand W. Sinclair","","","1920"
"73620","The island : or, an adventure of a person of quality","Richard Whiteing","","","1888"
"73621","Short-story masterpieces, Vol. 1 : French","J. Berg Esenwein","","","1912"
"73622","The English moths and butterflies : Together with the plants, flowers, and…","","","","1749"
"73623","The war myth in United States history","C. H. Hamlin","","","1927"
"73624","""Holding the line""","Harold Baldwin","18004140","","1918"
"73626","Insect manufactures","","","","1847"
"73629","Oberon and Puck : Verses grave and gay","Helen Gray Cone","","","1885"
"73630","Short story classics (Foreign), Vol. 3, German","William Patten","","","1907"
"73631","The wild duck : A drama in five acts","Henrik Ibsen","","https://en.wikipedia.org/wiki/The_Wild_Duck","1890"
"73636","New Nick Carter weekly, No. 11, March 13, 1897: Trim in the wilds; or, hunting…","","","","1897"
"73637","White and black lies : Or, truth better than falsehood","Madeline Leslie","","","1867"
"73638","The disciple","Paul Bourget","","https://en.wikipedia.org/wiki/Le_Disciple","1901"
"73639","History for ready reference, Volume 7 : Recent history (1901 to 1910)","Larned","","","1895"
"73641","Lives of the electricians : Professors Tyndall, Wheatstone, and Morse.","Jeans","10008139","","1887"
"73643","Cambridge","Noel Barwell","","","1910"
"73644","Mohammed","Roy F. Dibble","26017132","","1926"
"73645","Home labor saving devices","Rhea C. Scott","","","1917"
"73647","The psychology of speculation : The human element in stock market transactions","","27005688","","1926"
"73648","After the stock market crash of November, 1929 : A supplementary chapter to…","","30012080","","1930"
"73649","Ye butcher, ye baker, ye candlestick-maker : Being sundry amusing and…","","08021532","","1908"
"73651","Modern shipbuilding and the men engaged in it","David Pollock","15002537","","1884"
"73652","The whys and wherefores of navigation","Gershom Bradford","18012928","","1918"
"73654","A waif's progress","Rhoda Broughton","","","1905"
"73657","The works of the Rev. John Wesley, Vol. 12 (of 32)","John Wesley","","","1771"
"73658","When mother lets us make paper box furniture : A book which shows children…","","14012640","","1914"
"73659","Lily's birthday","Madeline Leslie","","","1867"
"73660","The robbers' cave : A tale of Italy","A. L. O. E.","","","1899"
"73661","Maxims and counsels of St. Francis de Sales for every day of the year","Francis","","","1884"
"73662","The eyes of innocence","Maurice Leblanc","20019765","","1920"
"73663","Short stories from the Balkans","Edna Worthley Underwood","19015082","","1919"
"73664","Illustrations of political economy, Volume 7 (of 9)","Harriet Martineau","","","1834"
"73665","Kathleen in Ireland","Etta Blaisdell McDonald and Julia Dalrymple","","","1923"
"73668","Music after the great war, and other studies","Carl Van Vechten","16000640","","1915"
"73670","Thérèse","François Mauriac","","https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Desqueyroux_(novel)","1928"
"73671","Camping and camp cooking","Frank A. Bates","","","1909"
"73672","Jocelyn","John Galsworthy","15023109","","1898"
"73673","Benighted","J. B. Priestley","","https://en.wikipedia.org/wiki/Benighted_(novel)","1927"
"73674","Space brat","Henry Slesar","","","1957"
"73675","A jest and a vengeance","E. Hoffmann Price","","","1929"
"73677","The Plumed Serpent","D. H. Lawrence","","https://en.wikipedia.org/wiki/The_Plumed_Serpent","1926"
"73678","A trick of the mind","William P. Salton","","","1957"
"73679","The metal horde","Jr. John W. Campbell","","","1930"
"73680","When the atoms failed","Jr. John W. Campbell","","","1929"
"73681","The key to Betsy's heart","Sarah Noble Ives","16018917","","1916"
"73682","Cosmic striptease","Harlan Ellison","","","1957"
"73683","The virgin of the sun : A tale of the conquest of Peru","George Chetwynd Griffith","","","1898"
"73685","The case against spiritualism","Jane T. Stoddart","20004476","","1919"
"73686","My lady of Cleeve","Percy John Hartley","","","1908"
"73691","Reflections on the death of a porcupine and other essays","D. H. Lawrence","26010666","","1925"
"73692","With my regiment : From the Aisne to La Bassée","Arthur Mills","16002151","","1915"
"73693","Vain oblations","Katharine Fullerton Gerould","","","1914"
"73694","Domestic Annals of Scotland from the Reformation to the Revolution, Volume…","","","","1859"
"73695","Domestic Annals of Scotland from the Reformation to the Revolution, Volume…","","","","1859"
"73696","Some builders","Amy Le Feuvre","","","1913"
"73699","Our Hawaii : (Islands and islanders)","Charmian London","22003032","","1917"
"73701","Manual for submarine mining","United States. War Department","","","1912"
"73702","The Cambridge natural history, Vol. 07 (of 10)","Boulenger, Bridge, and Herdman","","","1904"
"73703","The devil downstairs","P. F. Costello","","","1957"
"73704","Excitement for sale","Stephen Marlowe","","","1957"
"73705","Fiddler's farewell","Leonora Speyer","26026413","","1926"
"73706","Mysteries of the missing","Edward H. Smith","","","1927"
"73707","Playmate Polly","Amy Ella Blanchard","","","1909"
"73708","Margie's venture : or, When the ship comes home","Mary E. Ropes","","","1908"
"73709","Next year : a semi-historical account of the exploits and exploitations of the…","","","","1928"
"73710","My study windows","James Russell Lowell","99000066","","1871"
"73711","Tracks in the snow : Being the history of a crime","Charnwood","","https://en.wikipedia.org/wiki/Tracks_in_the_Snow_(novel)","1906"
"73712","Through Bosnia and the Herzegóvina on foot during the insurrection, August and…","","","","1877"
"73714","Journals of Conrad Weiser (1748), George Croghan (1750-1765), Christian…","","","","1904"
"73715","Cudjo's own story of the last African slaver","Zora Neale Hurston","","https://en.wikipedia.org/wiki/Barracoon:_The_Story_of_the_Last_%22Black_Cargo%22","1927"
"73716","The Brooklyn murders","G. D. H. Cole","","","1924"
"73718","Philistine and genius","Boris Sidis","17007553","","1917"
"73721","Sketches of the Christian life and public labors of William Miller : Gathered…","","36025155","","1875"
"73722","A little maid of Picardy","Amy Ella Blanchard","20007293","","1919"
"73723","Studies in jocular literature : A popular subject more closely considered","","12003092","","1890"
"73724","The alien intelligence","Jack Williamson","","","1929"
"73727","Metropolis","Thea von Harbou","","https://en.wikipedia.org/wiki/Metropolis_(novel)","1927"
"73728","American ideas for English readers","James Russell Lowell","","","1892"
"73729","The shooting party","Anton Pavlovich Chekhov","","https://en.wikipedia.org/wiki/The_Shooting_Party_(Chekhov_novel)","1926"
"73730","Callinicus : A defence of chemical warfare","J. B. S. Haldane","25006628","","1925"
"73731","Tar and feathers : An entrancing post-war romance in which the Ku Klux Klan,…","","","","1923"
"73734","The gray wolf's daughter","Gertrude Warden","","","1894"
"73736","Robert Merry's Museum, Volumes V-VI (1843)","","","","1842"
"73737","Baseball Joe, champion of the league : Or, The record that was worth while","","","","1925"
"73738","John Brent","Theodore Winthrop","","","1861"
"73739","The river","Ednah Aiken","","","1914"
"73740","The Dumpling : A detective love story of a great labour rising","Coulson Kernahan","","","1906"
"73741","History of the United States of America, Volume 9 (of 9) : During the second…","","","","1889"
"73742","The house of the missing","Sinclair Gluck","","","1922"
"73744","The royal baker and pastry cook : A manual of practical cookery","","02024332","","1902"
"73745","The dark mother : a novel","Waldo David Frank","20019046","","1920"
"73746","The proud girl humbled, or the two school-mates : For little boys and girls","","2018658327","","1849"
"73748","White House gossip : from Andrew Johnson to Calvin Coolidge","Edna M. Colman","27005704","","1927"
"73749","Lost ships and lonely seas","Ralph Delahaye Paine","","","1920"
"73750","The prince of space","Jack Williamson","","","1931"
"73751","The archæology of Rome, Part 7 : The Flavian amphitheatre, commonly called the…","","","","1876"
"73752","The archæology of Rome, Part 8 : The aqueducts","John Henry Parker","","","1876"
"73753","The Dangerfield Talisman","J. J. Connington","27004054","https://en.wikipedia.org/wiki/The_Dangerfield_Talisman","1926"
"73754","Nellie Arundel : A tale of home life","Catharine Shaw","","","1900"
"73755","The new state : Group organization the solution of popular government","Follett","18023415","","1918"
"73756","O. Henry memorial award prize stories of 1923","Society of Arts and Sciences et al.","","","1924"
